gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	gene_chr	gene_start	gene_end	gene_strand	gene_length	gene_biotype	gene_description	Family
110690929	50.2351642928328	-1.50569702746838	0.431751629714985	11.986439437442	0.0005358908206622	0.0103824571981975	LOC110690929	NW_018744066.1	1359874	1362416	-	2543	protein_coding	protein DETOXIFICATION 51-like && sp|Q9SZE2|DTX51_ARATH Protein DETOXIFICATION 51 OS=Arabidopsis thaliana OX=3702 GN=DTX51 PE=2 SV=1 && PF01554:MatE	B3
110723414	37.1269921526188	-1.52677506410326	0.441861241443062	11.7957759466564	0.00059365263303127	0.0111873895667164	LOC110723414	NW_018742730.1	1833436	1845598	-	2312	pseudogene	- && sp|Q5GI04|HIR1_CAPAN Hypersensitive-induced reaction 1 protein OS=Capsicum annuum OX=4072 GN=HIR1 PE=1 SV=1 && -	-
110721034	39557.5759230715	-1.01841016826986	0.294906993370799	11.7862171153237	0.00059670866389584	0.0112025949340203	LOC110721034	NW_018742577.1	3964368	3966636	+	1723	protein_coding	polyubiquitin && sp|P0CG85|UBI1P_NICSY Polyubiquitin OS=Nicotiana sylvestris OX=4096 GN=UBI11 PE=2 SV=1 && PF00240:Ubiquitin family	MYB_related
110710860	287.701807275945	-1.62217608025269	0.467620648575132	11.7681645763402	0.000602523597485921	0.0112682888680415	LOC110710860	NW_018745177.1	2327692	2341689	+	1659	protein_coding	transcription factor TGA9-like && - && PF14144:Seed dormancy control	bHLH
110688997	225.330604665371	-1.01933293262843	0.296388582531976	11.7116277325419	0.000621107660850186	0.0115114493461866	LOC110688997	NW_018743946.1	3034149	3039491	+	1869	protein_coding	UPF0496 protein At3g19330-like%2C transcript variant X1 && sp|Q9LT84|U496M_ARATH UPF0496 protein At3g19330 OS=Arabidopsis thaliana OX=3702 GN=At3g19330 PE=2 SV=2 && PF05055:Protein of unknown function (DUF677)	-
110690546	75.5249007878606	-1.32661875407804	0.387396538291004	11.5809593716785	0.000666305569730707	0.0120863185131388	LOC110690546	NW_018742329.1	4121668	4123508	-	1460	protein_coding	uncharacterized LOC110690546 && - && -	-
110704296	54.1431766891785	-1.06074319328834	0.31192740787744	11.5118783875322	0.000691528627745068	0.0123580316718699	LOC110704296	NW_018742204.1	4754807	4757392	+	2237	lncRNA	uncharacterized LOC110704296%2C transcript variant X1 && - && -	WRKY
110710631	16.3005041912164	-2.20657896688847	0.643586134155058	11.5115670017357	0.000691644478770914	0.0123580316718699	LOC110710631	NW_018745174.1	1399148	1403088	-	1683	protein_coding	26S proteasome regulatory subunit 7-like && sp|Q41365|PRS7_SPIOL 26S proteasome regulatory subunit 7 OS=Spinacia oleracea OX=3562 GN=RPT1 PE=2 SV=1 && PF00004:ATPase family associated with various cellular activities (AAA)|PF17862:AAA+ lid domain	NAC
110717280	19.8266482207794	-3.18684957697155	0.963232826170031	11.5019356316352	0.000695237526408134	0.0124052991252279	LOC110717280	NW_018745675.1	4673806	4677633	-	2428	lncRNA	uncharacterized LOC110717280%2C transcript variant X1 && - && -	-
110709931	6.09515450268494	-2.8472378955882	0.847137566797345	11.4480383596529	0.000715695127877207	0.0126838875257769	LOC110709931	NW_018745082.1	1805194	1806155	-	720	protein_coding	uncharacterized LOC110709931 && - && PF13976:GAG-pre-integrase domain	WRKY
110733010	74.0629727425964	-1.1674750252553	0.344593981946006	11.3438817105938	0.000756969374063834	0.0131806034962447	LOC110733010	NW_018743196.1	946997	952621	+	4921	pseudogene	- && sp|Q93XK2|STSYN_PEA Stachyose synthase OS=Pisum sativum OX=3888 GN=STS1 PE=1 SV=1 && -	-
110702257	80.7103645119813	-1.14236690519927	0.33826031480246	11.3123123452729	0.000769948272432784	0.0133032237094219	LOC110702257	NW_018744689.1	221466	228374	+	1499	protein_coding	sperm-associated antigen 1-like && - && -	-
110720313	163.279529117821	-1.46254050924256	0.430812474622593	11.3150680851521	0.000768806421078184	0.0133032237094219	LOC110720313	NW_018742556.1	1384698	1390068	+	2130	protein_coding	protein NRT1/ PTR FAMILY 7.3-like && sp|Q9LQL2|PTR14_ARATH Protein NRT1/ PTR FAMILY 7.3 OS=Arabidopsis thaliana OX=3702 GN=NPF7.3 PE=1 SV=2 && PF00854:POT family	G2-like
110707253	1279.71915000712	-1.01973975648767	0.301772626587713	11.2862469508945	0.000780833694604272	0.0134263054676855	LOC110707253	NW_018744996.1	1492811	1496972	-	2968	protein_coding	guanylate kinase 2-like%2C transcript variant X1 && sp|Q9M682|GMK2_ARATH Guanylate kinase 2 OS=Arabidopsis thaliana OX=3702 GN=GK-2 PE=2 SV=1 && PF00625:Guanylate kinase	-
110710020	49.6145383544827	-1.04440330226237	0.310274175587809	11.2655241319226	0.000789598826751426	0.0135265070221481	LOC110710020	NW_018742418.1	4139299	4143310	-	3790	protein_coding	uncharacterized LOC110710020 && - && -	G2-like
110702100	94.5978924492016	-2.54859366630469	0.743323823487544	11.2611442399189	0.000791464081459313	0.0135438644318743	LOC110702100	NW_018744662.1	3466120	3472465	+	2280	protein_coding	uncharacterized LOC110702100 && - && -	-
110688408	3188.37710263041	-1.07981523771867	0.32019715881964	11.229495082889	0.000805075444484668	0.0137445992517254	LOC110688408	NW_018743920.1	8291700	8299671	+	6084	protein_coding	uncharacterized LOC110688408%2C transcript variant X1 && - && PF10539:Development and cell death domain	NAC
110695214	9.82888029507548	-2.38329256073151	0.711390038719552	11.217228153944	0.000810414485362843	0.0138079861534295	LOC110695214	NW_018742345.1	7036575	7040256	-	848	protein_coding	UDP-glycosyltransferase 79B30-like && sp|I1KEV6|FG3H_SOYBN UDP-glycosyltransferase 79B30 OS=Glycine max OX=3847 GN=FG3 PE=1 SV=2 && PF00201:UDP-glucoronosyl and UDP-glucosyl transferase	SBP
110718249	90.7189639753908	-1.0425786401392	0.310808203559772	11.1527972510764	0.000839050592743674	0.0141001428878144	LOC110718249	NW_018745684.1	3267406	3270710	+	3118	protein_coding	lateral signaling target protein 2 homolog && - && -	-
110718388	824.587420817755	-2.06181747745523	0.608171753940591	11.1147840322574	0.000856422965383151	0.0143185607149819	LOC110718388	NW_018742204.1	11264769	11268648	+	2763	protein_coding	cellulose synthase-like protein E1%2C transcript variant X1 && sp|Q8VZK9|CSLE1_ARATH Cellulose synthase-like protein E1 OS=Arabidopsis thaliana OX=3702 GN=CSLE1 PE=2 SV=1 && PF03552:Cellulose synthase	LBD
110699200	170.334856347785	-1.0826363632707	0.323622824598929	11.0753662959241	0.000874821368447388	0.0145026845095121	LOC110699200	NW_018744582.1	928925	931214	+	2290	protein_coding	probable splicing factor 3A subunit 1 && sp|Q8RXF1|SF3A1_ARATH Probable splicing factor 3A subunit 1 OS=Arabidopsis thaliana OX=3702 GN=At1g14650 PE=1 SV=2 && -	ERF
110734385	22.814559870463	-1.29404304301424	0.387843079660699	11.0774653519722	0.000873831627898273	0.0145026845095121	LOC110734385	NW_018743212.1	2448760	2469851	-	5692	protein_coding	myosin-9-like && sp|F4HWY6|MYO11_ARATH Myosin-11 OS=Arabidopsis thaliana OX=3702 GN=XI-E PE=3 SV=1 && PF02736:Myosin N-terminal SH3-like domain|PF00063:Myosin head (motor domain)|PF01843:DIL domain	NAC
110689335	177.85763204392	-3.45724182664966	1.00206744280217	11.055968376236	0.000884021612290547	0.0146305018034078	LOC110689335	NW_018743955.1	7071434	7074874	+	2617	protein_coding	cellulose synthase-like protein E6 && sp|Q651X7|CSLE1_ORYSJ Cellulose synthase-like protein E1 OS=Oryza sativa subsp. japonica OX=39947 GN=CSLE1 PE=2 SV=2 && PF03552:Cellulose synthase	LBD
110696714	34.846490394735	-1.25751689526371	0.378148250205984	10.9816816330367	0.000920168957494366	0.0150011604265987	LOC110696714	NW_018742372.1	718896	728346	+	1040	lncRNA	uncharacterized LOC110696714%2C transcript variant X1 && - && -	-
110703533	2.40622396632681	-4.52354867194185	1.38488187069722	10.9770667719378	0.000922463199394024	0.0150256827444424	LOC110703533	NW_018744729.1	276673	278990	+	2184	pseudogene	- && sp|P10582|DPOM_MAIZE DNA polymerase OS=Zea mays OX=4577 PE=3 SV=1 && -	-
110683465	6175.99068134313	-1.09213755052303	0.327945054226405	10.9480096758197	0.000937042154483994	0.015169190656657	LOC110683465	NW_018743669.1	1117699	1119157	+	1459	protein_coding	probable pyridoxal 5'-phosphate synthase subunit PDX1 && sp|Q39963|PDX1_HEVBR Probable pyridoxal 5'-phosphate synthase subunit PDX1 OS=Hevea brasiliensis OX=3981 GN=PDX1 PE=2 SV=1 && PF01680:SOR/SNZ family	-
110691539	55.7874138553956	-1.6239667367215	0.487369300477827	10.8967494685056	0.000963331608423069	0.0154799190906707	LOC110691539	NW_018744080.1	3698720	3700821	+	2102	protein_coding	zeatin O-glucosyltransferase-like && sp|P56725|ZOX_PHAVU Zeatin O-xylosyltransferase OS=Phaseolus vulgaris OX=3885 GN=ZOX1 PE=2 SV=1 && PF00201:UDP-glucoronosyl and UDP-glucosyl transferase	bHLH
110726261	15.0822569185663	-1.45142588554128	0.440303036974739	10.8919186750038	0.000965847278806138	0.0155139959838664	LOC110726261	NW_018742205.1	1629735	1631904	+	1647	protein_coding	disease resistance protein RGA2-like && - && -	HSF
110737236	5.70705700991593	-2.56510058306706	0.778769093712364	10.8401966782878	0.000993201826481312	0.0158432231240457	LOC110737236	NW_018743292.1	4142786	4143402	+	510	protein_coding	putative pentatricopeptide repeat-containing protein At1g12700%2C mitochondrial && - && PF12854:PPR repeat|PF13041:PPR repeat family	-
110694677	1087.1460036528	-1.01054482073981	0.306453388414049	10.7503847908226	0.00104257639451632	0.0164108628223805	LOC110694677	NW_018744240.1	504221	510356	-	1857	protein_coding	rhoGEF domain-containing protein gxcI-like && - && -	-
110702601	9.73119971720756	-1.94743866821173	0.594022360624885	10.6921008472903	0.00107593952286877	0.0167348011412378	LOC110702601	NW_018742393.1	838567	840298	+	1627	lncRNA	uncharacterized LOC110702601 && - && -	-
110715348	3.952642515237	-3.63411056281492	1.10655590898235	10.6480784648439	0.00110185323833536	0.0170232424190183	LOC110715348	NW_018745523.1	1192370	1194584	-	2215	protein_coding	cytochrome P450 71A6-like && sp|A0A068Q6L2|C7317_PRUMU Cytochrome P450 736A117 OS=Prunus mume OX=102107 GN=CYP736A117 PE=2 SV=1 && -	MYB
110729523	1346.18143405563	-1.66844294518283	0.505481794376349	10.6343303717771	0.0011100747181483	0.0170696806600776	LOC110729523	NW_018742987.1	216443	224641	+	5283	protein_coding	ABC transporter C family member 10-like && sp|Q9LYS2|AB10C_ARATH ABC transporter C family member 10 OS=Arabidopsis thaliana OX=3702 GN=ABCC10 PE=2 SV=2 && PF00005:ABC transporter|PF00664:ABC transporter transmembrane region	bZIP
110707627	54.773099741525	-1.10266301965791	0.339079811162825	10.4871159146159	0.00120209870553377	0.0179574067943811	LOC110707627	NW_018745003.1	180084	182424	-	2341	protein_coding	protein DETOXIFICATION 51-like && sp|Q9SZE2|DTX51_ARATH Protein DETOXIFICATION 51 OS=Arabidopsis thaliana OX=3702 GN=DTX51 PE=2 SV=1 && PF01554:MatE	B3
110703287	82.7884107087819	-2.05974248400164	0.6261640327448	10.4800271237679	0.00120671984678726	0.0180058923035243	LOC110703287	NW_018744718.1	1437505	1442694	-	2799	pseudogene	- && sp|Q9XI23|BOR4_ARATH Boron transporter 4 OS=Arabidopsis thaliana OX=3702 GN=BOR4 PE=2 SV=1 && -	M-type_MADS
110691686	1.35800225498359	-6.02202029095514	1.8888939420817	10.4688625565728	0.00121403444271953	0.0180738342186975	LOC110691686	NW_018744092.1	694215	698455	+	828	protein_coding	xyloglucan endotransglucosylase/hydrolase protein 31-like && sp|P93046|XTH31_ARATH Xyloglucan endotransglucosylase/hydrolase protein 31 OS=Arabidopsis thaliana OX=3702 GN=XTH31 PE=1 SV=2 && PF06955:Xyloglucan endo-transglycosylase (XET) C-terminus|PF00722:Glycosyl hydrolases family 16	GRAS
110699617	11.8156223079688	-1.4703230363548	0.456675909719525	10.3872343972326	0.001268895395921	0.0186432206823814	LOC110699617	NW_018744593.1	1763079	1763947	+	869	pseudogene	- && - && -	-
110684198	45.0113538421894	-1.21159142664316	0.374752768110878	10.3744592262281	0.00127770566259499	0.018695728199364	LOC110684198	NW_018743697.1	2432122	2434159	+	1513	protein_coding	uncharacterized LOC110684198 && - && -	-
110697378	7.31894693514011	-3.09911050354567	0.950492580733133	10.3339219307657	0.00130607387176997	0.0189905365294417	LOC110697378	NW_018744460.1	2458009	2460530	-	1701	protein_coding	putative disease resistance protein RGA4 && sp|Q9STE7|R13L3_ARATH Putative disease resistance RPP13-like protein 3 OS=Arabidopsis thaliana OX=3702 GN=RPP13L3 PE=3 SV=1 && PF18052:Rx N-terminal domain|PF13855:Leucine rich repeat|PF00931:NB-ARC domain	EIL
110708420	3.60660514069681	-3.43069814229852	1.07803800549441	10.319021581641	0.00131666072533205	0.0191077554434901	LOC110708420	NW_018745024.1	6735516	6740110	+	1001	lncRNA	uncharacterized LOC110708420 && - && -	-
110735089	48.4282259947764	-1.05462009342881	0.32749727585642	10.3140762719479	0.00132019358460508	0.0191344893185118	LOC110735089	NW_018743252.1	5444155	5446121	+	1742	protein_coding	delta(24)-sterol reductase-like && sp|Q39085|DIM_ARATH Delta(24)-sterol reductase OS=Arabidopsis thaliana OX=3702 GN=DIM PE=1 SV=2 && PF01565:FAD binding domain	-
110713385	1021.17215287349	-1.1900340403414	0.369462348791805	10.2260336495729	0.00138472117459419	0.0197977677767247	LOC110713385	NW_018745413.1	941021	943788	+	1932	lncRNA	uncharacterized LOC110713385 && - && -	-
110694679	16.8932869103945	-1.92891487391356	0.599016586297514	10.2088579708851	0.00139767697557951	0.0199024539020791	LOC110694679	NW_018744240.1	522315	524546	+	2116	lncRNA	uncharacterized LOC110694679 && - && -	-
110733381	211.052956036165	-1.13435019935295	0.35366940764036	10.1624133321432	0.00143332872654206	0.0201843007902475	LOC110733381	NW_018743199.1	1372469	1377488	-	1980	protein_coding	transcription factor MYB1-like && sp|Q42575|MYB1_ARATH Transcription factor MYB1 OS=Arabidopsis thaliana OX=3702 GN=MYB1 PE=2 SV=1 && PF13921:Myb-like DNA-binding domain	MYB
110734152	14.3581206126071	-1.76641756710613	0.555503134114945	10.0680976979391	0.00150858710861668	0.0210393258226928	LOC110734152	NW_018743212.1	4292215	4293219	-	1005	protein_coding	zinc finger protein 8-like && sp|P93751|ZFP8_ARATH Zinc finger protein 8 OS=Arabidopsis thaliana OX=3702 GN=ZFP8 PE=1 SV=1 && -	C2H2
110710944	20.9072838613849	-1.8559733624952	0.580858273221726	10.0285277531402	0.00154134185627672	0.0213370175261035	LOC110710944	NW_018745190.1	877619	880970	-	1923	protein_coding	uncharacterized LOC110710944%2C transcript variant X1 && - && PF12428:Protein of unknown function (DUF3675)|PF12906:RING-variant domain	C2H2
110713216	30.252399730396	-2.30027105643097	0.7347229998857	10.0035745158033	0.00156236677332917	0.0215569851844499	LOC110713216	NW_018745410.1	6950960	6952882	+	1546	lncRNA	uncharacterized LOC110713216%2C transcript variant X2 && - && -	bHLH
110734459	53.2378247810955	-1.54245571305961	0.483680620107517	9.99669954539991	0.00156821031332379	0.0216023583427447	LOC110734459	NW_018743212.1	3341559	3343578	-	2020	protein_coding	receptor-like protein 12 && sp|Q9M9X0|RLP32_ARATH Receptor-like protein 32 OS=Arabidopsis thaliana OX=3702 GN=RLP32 PE=2 SV=1 && PF13855:Leucine rich repeat	B3
110690864	53.785330421533	-1.32777654715629	0.419140076158956	9.90725127067992	0.00164628818214761	0.0223101020626236	LOC110690864	NW_018742329.1	5753186	5764399	-	1520	protein_coding	floral homeotic protein AGAMOUS-like%2C transcript variant X2 && sp|Q40872|AG_PANGI Floral homeotic protein AGAMOUS OS=Panax ginseng OX=4054 GN=AG2 PE=2 SV=1 && PF01486:K-box region|PF00319:SRF-type transcription factor (DNA-binding and dimerisation domain)	MIKC_MADS
110693199	74.0700107954301	-1.35602462840463	0.427867478534489	9.90395235139181	0.0016492418882509	0.0223280305411045	LOC110693199	NW_018742204.1	13955374	13960675	-	2247	protein_coding	zinc finger protein JAGGED-like && sp|Q6S591|JAG_ARATH Zinc finger protein JAGGED OS=Arabidopsis thaliana OX=3702 GN=JAG PE=1 SV=1 && -	C2H2
110683250	32.741578610067	-1.29008549708301	0.409513174156202	9.85344589065164	0.00169513939513916	0.0227445198036557	LOC110683250	NW_018743649.1	89118	97930	+	613	protein_coding	uncharacterized LOC110683250 && sp|Q949Q0|GPDA2_ARATH Glycerol-3-phosphate dehydrogenase [NAD(+)] 2, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=GLY1 PE=1 SV=1 && -	-
110700150	25.9598191862503	-1.92895622456399	0.609167206123668	9.79456191324118	0.00175028703925815	0.0231748532561188	LOC110700150	NW_018744620.1	1091142	1094825	+	1770	protein_coding	reticulon-like protein B17%2C transcript variant X1 && sp|Q6DR04|RTNLQ_ARATH Reticulon-like protein B17 OS=Arabidopsis thaliana OX=3702 GN=RTNLB17 PE=2 SV=1 && PF02453:Reticulon	C2H2
110726308	613.895581805619	-1.13451439916294	0.362055995321045	9.69038348203748	0.00185234877317299	0.0241044709638247	LOC110726308	NW_018742879.1	22566	28970	+	2343	protein_coding	ABC transporter B family member 25-like && sp|Q9FNU2|AB25B_ORYSJ ABC transporter B family member 25 OS=Oryza sativa subsp. japonica OX=39947 GN=ABCB25 PE=2 SV=1 && PF00664:ABC transporter transmembrane region|PF00005:ABC transporter	M-type_MADS
110691363	33.6092946749237	-1.31919747565022	0.422294273025724	9.65490229565472	0.00188846937361203	0.024441282406825	LOC110691363	NW_018744080.1	2574383	2577755	-	2119	protein_coding	isoflavone 2'-hydroxylase-like && sp|W8JMU7|CYQ32_CATRO Cytochrome P450 81Q32 OS=Catharanthus roseus OX=4058 GN=CYP81Q32 PE=2 SV=1 && PF00067:Cytochrome P450	B3
110731698	94.2384440269735	-1.08105563000858	0.346647919702304	9.61587893166535	0.00192902117604127	0.0247507665903946	LOC110731698	NW_018743074.1	2193781	2195133	-	1353	protein_coding	auxin-responsive protein SAUR32-like && sp|Q9ZUZ3|SAU32_ARATH Auxin-responsive protein SAUR32 OS=Arabidopsis thaliana OX=3702 GN=SAUR32 PE=2 SV=1 && PF02519:Auxin responsive protein	ZF-HD
110722787	2.68502854704801	-3.41274088380188	1.12931129638432	9.60892827113031	0.0019363361619805	0.0248029126188715	LOC110722787	NW_018742684.1	2700910	2704913	-	3403	lncRNA	uncharacterized LOC110722787 && - && -	-
110696537	31.90918427561	-1.1225535203801	0.361062470686907	9.5963923534531	0.00194960033272317	0.0249078249404805	LOC110696537	NW_018744367.1	2559477	2560937	+	1461	protein_coding	uncharacterized LOC110696537 && - && -	-
110691570	29.4745314053324	-1.36688812068569	0.439040219535704	9.58662351305264	0.00196000050866772	0.0249718884191507	LOC110691570	NW_018744080.1	4273794	4277060	-	2460	protein_coding	cytokinin dehydrogenase 1-like%2C transcript variant X1 && sp|O22213|CKX1_ARATH Cytokinin dehydrogenase 1 OS=Arabidopsis thaliana OX=3702 GN=CKX1 PE=1 SV=1 && PF01565:FAD binding domain|PF09265:Cytokinin dehydrogenase 1, FAD and cytokinin binding	bHLH
110691401	243.565116339633	-1.27181995175436	0.408733043223693	9.53023204461567	0.00202114564060228	0.0255147710521933	LOC110691401	NW_018744080.1	693168	707143	+	2291	protein_coding	bZIP transcription factor TGA10-like && sp|Q52MZ2|TGA10_TOBAC bZIP transcription factor TGA10 OS=Nicotiana tabacum OX=4097 GN=TGA10 PE=1 SV=1 && PF14144:Seed dormancy control|PF00170:bZIP transcription factor	bZIP
110737712	84.7456993562225	-1.60418063090105	0.514830845453035	9.50798885520908	0.00204579258894959	0.0257184418520541	LOC110737712	NW_018742244.1	907230	909549	-	1381	protein_coding	alpha-amylase-like && sp|P17859|AMYA_VIGMU Alpha-amylase OS=Vigna mungo OX=3915 GN=AMY1.1 PE=2 SV=1 && PF07821:Alpha-amylase C-terminal beta-sheet domain|PF00128:Alpha amylase, catalytic domain	ERF
110697358	19.2787205012699	-1.19495960364425	0.388135121756708	9.47309691146231	0.00208507076848854	0.0261193417046276	LOC110697358	NW_018744460.1	1165083	1166261	-	567	protein_coding	blue copper protein-like && sp|Q41001|BCP_PEA Blue copper protein OS=Pisum sativum OX=3888 PE=2 SV=1 && PF02298:Plastocyanin-like domain	-
110700576	50.9236536865051	-1.23097209903669	0.398533890100192	9.44135131309412	0.00212147126402826	0.0263994109480931	LOC110700576	NW_018742390.1	7283994	7289609	+	4113	protein_coding	protein SIEVE ELEMENT OCCLUSION B-like && sp|Q9SS87|SEOB_ARATH Protein SIEVE ELEMENT OCCLUSION B OS=Arabidopsis thaliana OX=3702 GN=SEOB PE=1 SV=1 && PF14576:Sieve element occlusion N-terminus|PF14577:Sieve element occlusion C-terminus	bHLH
110702753	26.7947470227104	-1.22226545952857	0.396617301716193	9.43766316291953	0.00212574178760914	0.026427431853363	LOC110702753	NW_018744702.1	225529	249278	+	639	lncRNA	uncharacterized LOC110702753%2C transcript variant X1 && - && -	-
110685172	16.8403471403321	-1.68076715693951	0.545914095788529	9.37589056237846	0.00219857867954318	0.0270588469074583	LOC110685172	NW_018743792.1	663084	665966	+	2883	protein_coding	ethylene-responsive transcription factor ERF054-like && sp|Q9SKT1|ERF53_ARATH Ethylene-responsive transcription factor ERF053 OS=Arabidopsis thaliana OX=3702 GN=ERF053 PE=1 SV=1 && PF00847:AP2 domain	ERF
110738543	63.2536213221542	-1.902581743568	0.613964763614207	9.37518279658883	0.00219942772246256	0.0270608160852983	LOC110738543	NW_018743391.1	2407757	2409718	+	1962	pseudogene	- && - && -	-
110697060	18.5175593839684	-1.54345841166287	0.503260580837645	9.32113663251249	0.00226525430127956	0.027508760721754	LOC110697060	NW_018744460.1	425340	429495	-	2613	pseudogene	- && - && PF05686:Glycosyl transferase family 90	-
110734323	177.451739312642	-1.1912572902415	0.387683025483833	9.31391781556226	0.00227419663195302	0.0275867415889706	LOC110734323	NW_018743212.1	1544416	1549375	-	3256	protein_coding	uncharacterized LOC110734323 && sp|F4HXL0|PLIP2_ARATH Phospholipase A1 PLIP2, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=PLIP2 PE=1 SV=1 && PF01764:Lipase (class 3)	-
110705767	929.814066785713	-1.32394502569428	0.430350769700921	9.30556733798664	0.0022845854950518	0.02765799203057	LOC110705767	NW_018744878.1	5734193	5736694	-	1744	protein_coding	vegetative cell wall protein gp1-like && - && PF01190:Pollen proteins Ole e I like	Nin-like
110730912	9868.05117954897	-1.31184288532935	0.426950311832438	9.28177255729747	0.00231445352401518	0.0278906208188549	LOC110730912	NW_018743050.1	2514805	2519603	+	1958	protein_coding	serine carboxypeptidase-like && sp|Q56WF8|SCP48_ARATH Serine carboxypeptidase-like 48 OS=Arabidopsis thaliana OX=3702 GN=SCPL48 PE=2 SV=2 && PF00450:Serine carboxypeptidase	C3H
110738852	43.7876428017558	-1.2229427292278	0.400657007951715	9.21944070632134	0.00239458686832028	0.0285063989328713	LOC110738852	NW_018743397.1	199197	209404	+	2112	protein_coding	UPF0160 protein-like%2C transcript variant X1 && sp|Q9JK81|MYG1_MOUSE MYG1 exonuclease OS=Mus musculus OX=10090 GN=Myg1 PE=1 SV=1 && PF03690:Uncharacterised protein family (UPF0160)	-
110721486	585.647948034176	-1.36147704071355	0.445144478551483	9.19176909551203	0.00243105814572789	0.0288095795284162	LOC110721486	NW_018742616.1	943689	952411	-	1662	protein_coding	transcription factor UNE10-like%2C transcript variant X1 && sp|Q8GZ38|UNE10_ARATH Transcription factor UNE10 OS=Arabidopsis thaliana OX=3702 GN=UNE10 PE=2 SV=1 && PF00010:Helix-loop-helix DNA-binding domain	bHLH
110715025	4.74868847982427	-4.86676639613477	1.5642732648814	9.16061959883683	0.00247278830242472	0.0291283188365705	LOC110715025	NW_018745468.1	17261	20409	+	2910	protein_coding	uncharacterized LOC110715025 && sp|Q94HW2|POLR1_ARATH Retrovirus-related Pol polyprotein from transposon RE1 OS=Arabidopsis thaliana OX=3702 GN=RE1 PE=2 SV=1 && -	LBD
110716941	13.3624533083156	-1.5970635893077	0.525519200186923	9.15882664394056	0.00247521228599508	0.0291443375341676	LOC110716941	NW_018745650.1	4640580	4641785	+	708	lncRNA	uncharacterized LOC110716941 && - && -	-
110739721	87.5461289457818	-1.42791468697559	0.46998463790012	9.0805237865834	0.00258346044012892	0.0300043014845127	LOC110739721	NW_018743510.1	2728116	2729121	+	772	lncRNA	uncharacterized LOC110739721 && - && -	-
110723163	49.3702354520586	-1.35555208916716	0.447893452113658	9.04942379784382	0.00262777622787031	0.0303442092905471	LOC110723163	NW_018742720.1	2372715	2375127	+	1440	protein_coding	uncharacterized LOC110723163 && sp|Q9FPT1|UBP12_ARATH Ubiquitin C-terminal hydrolase 12 OS=Arabidopsis thaliana OX=3702 GN=UBP12 PE=1 SV=2 && PF00917:MATH domain	-
110717393	10.5042218145511	-1.99065639846961	0.658349193041088	9.0031092037286	0.00269520685470448	0.0308415688417019	LOC110717393	NW_018745684.1	4131150	4136182	+	2849	pseudogene	- && sp|Q651X7|CSLE1_ORYSJ Cellulose synthase-like protein E1 OS=Oryza sativa subsp. japonica OX=39947 GN=CSLE1 PE=2 SV=2 && -	ARF
110735206	803.597177482126	-1.51998624530805	0.501641402158889	8.9914380232791	0.00271247465512401	0.0309361460794805	LOC110735206	NW_018743252.1	9714441	9715732	+	1043	protein_coding	expansin-A1-like && sp|Q7XWU8|EXPA1_ORYSJ Expansin-A1 OS=Oryza sativa subsp. japonica OX=39947 GN=EXPA1 PE=2 SV=2 && PF03330:Lytic transglycolase|PF01357:Pollen allergen	bZIP
110682476	68.9484649537529	-1.02609820875694	0.341296632477345	8.96505243908496	0.00275192800065569	0.0311729069425298	LOC110682476	NW_018742244.1	3553118	3556996	-	3879	pseudogene	- && sp|Q9AT54|SCGT_TOBAC Scopoletin glucosyltransferase OS=Nicotiana tabacum OX=4097 GN=TOGT1 PE=1 SV=1 && -	ERF
110735167	567.537642574067	-1.36082753028724	0.450605261007957	8.96137837869713	0.0027574677105246	0.0311995344980536	LOC110735167	NW_018743252.1	8242870	8253897	-	1270	protein_coding	cystinosin homolog && sp|P57758|CTNS_ARATH Cystinosin homolog OS=Arabidopsis thaliana OX=3702 GN=At5g40670 PE=2 SV=1 && PF04193:PQ loop repeat	FAR1
110703083	2.95999101459806	-5.21617518819564	1.74080993367681	8.90363102056136	0.00284604162539583	0.031898570991487	LOC110703083	NW_018744718.1	788236	790134	+	1536	protein_coding	F-box/LRR-repeat protein At4g14103-like && sp|Q8L7H1|FBL75_ARATH F-box/LRR-repeat protein At4g14103 OS=Arabidopsis thaliana OX=3702 GN=At4g14103 PE=2 SV=1 && PF08387:FBD|PF00646:F-box domain	BES1
110710192	16.586215595137	-1.47868914545745	0.494102249207705	8.88667013590961	0.00287260150803755	0.0320954990114249	LOC110710192	NW_018742204.1	7912708	7915404	-	2299	lncRNA	uncharacterized LOC110710192%2C transcript variant X1 && - && -	-
110725841	226.943024581049	-1.28042281356287	0.426882019585714	8.85807549425039	0.00291795056176374	0.0324360805015985	LOC110725841	NW_018742815.1	4762375	4764069	-	1411	protein_coding	extensin-1-like%2C transcript variant X1 && - && -	-
110727058	1.8687067141856	-4.10504915735969	1.38080911970662	8.85064558123476	0.00292985244125885	0.032531550728176	LOC110727058	NW_018742899.1	715980	718505	-	1431	pseudogene	- && sp|Q5GI04|HIR1_CAPAN Hypersensitive-induced reaction 1 protein OS=Capsicum annuum OX=4072 GN=HIR1 PE=1 SV=1 && -	-
