gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	gene_chr	gene_start	gene_end	gene_strand	gene_length	gene_biotype	gene_description	Family
110733312	32.4010602742576	10.4983610537054	2.24778146901196	18.3281969674817	1.85934692977356e-05	0.000963352664551413	LOC110733312	NW_018743199.1	450622	453151	-	2062	protein_coding	laccase-17-like && sp|Q9FJD5|LAC17_ARATH Laccase-17 OS=Arabidopsis thaliana OX=3702 GN=LAC17 PE=2 SV=1 && PF07732:Multicopper oxidase|PF07731:Multicopper oxidase|PF00394:Multicopper oxidase	bHLH
110704793	198.12919301385	2.10789106662332	0.490749100810171	18.3124472505256	1.8747820537436e-05	0.000970070034211758	LOC110704793	NW_018744858.1	1900466	1904651	+	1842	protein_coding	tubulin alpha-3 chain-like && sp|Q56WH1|TBA3_ARATH Tubulin alpha-3 chain OS=Arabidopsis thaliana OX=3702 GN=TUBA3 PE=1 SV=2 && PF00091:Tubulin/FtsZ family, GTPase domain|PF03953:Tubulin C-terminal domain	Nin-like
110730525	4.3634757874087	5.06002219393681	1.19688324249622	18.2812259783039	1.90576123952515e-05	0.000983244474621578	LOC110730525	NW_018743033.1	879951	884235	-	1060	protein_coding	rac-like GTP-binding protein RAC9%2C transcript variant X1 && sp|Q38903|RAC2_ARATH Rac-like GTP-binding protein ARAC2 OS=Arabidopsis thaliana OX=3702 GN=ARAC2 PE=1 SV=1 && PF00071:Ras family	bZIP
110690871	54.6907350932493	1.76079066551434	0.411771616844076	18.2692576944601	1.9177726155264e-05	0.000987112502353453	LOC110690871	NW_018744066.1	548033	549982	-	822	protein_coding	phospholipase A2-alpha-like && sp|Q8S8N6|PLA2A_ARATH Phospholipase A2-alpha OS=Arabidopsis thaliana OX=3702 GN=PLA2-ALPHA PE=1 SV=1 && -	-
110739431	311.398784327395	3.63141327841149	0.833048205160117	18.2661791187743	1.92087455374812e-05	0.00098741500457264	LOC110739431	NW_018742244.1	1784999	1785957	-	959	protein_coding	photosystem I reaction center subunit III%2C chloroplastic && sp|P12355|PSAF_SPIOL Photosystem I reaction center subunit III, chloroplastic OS=Spinacia oleracea OX=3562 GN=PSAF PE=1 SV=1 && PF02507:Photosystem I reaction centre subunit III	-
110705605	166.919095813206	1.56963378181811	0.367095380695404	18.2599625522347	1.92715366969901e-05	0.00098934779176587	LOC110705605	NW_018744878.1	3915248	3921194	+	1943	protein_coding	uncharacterized LOC110705605%2C transcript variant X1 && - && -	CPP
110722603	112.09403776522	4.64632428088539	1.05091074552519	18.2501980437233	1.93705808272708e-05	0.000993134230847788	LOC110722603	NW_018742684.1	307837	311298	-	1874	protein_coding	endoglucanase 20-like && sp|P22503|GUN_PHAVU Endoglucanase OS=Phaseolus vulgaris OX=3885 PE=2 SV=2 && PF00759:Glycosyl hydrolase family 9	WRKY
110718531	4.5282662187053	4.77178840098106	1.11769515878157	18.231848571721	1.95580901474936e-05	0.000999220674725037	LOC110718531	NW_018742461.1	847233	849377	-	1187	pseudogene	- && sp|P35135|UBC4_SOLLC Ubiquitin-conjugating enzyme E2-17 kDa OS=Solanum lycopersicum OX=4081 PE=2 SV=1 && PF00179:Ubiquitin-conjugating enzyme	MYB_related
110685939	904.400372477144	1.03193471868356	0.242096737562965	18.1936670558779	1.99541243053923e-05	0.00101641805946261	LOC110685939	NW_018743850.1	2716526	2722954	-	1438	protein_coding	uncharacterized LOC110685939 && sp|Q9XI19|PTAC6_ARATH PLASTID TRANSCRIPTIONALLY ACTIVE protein 6, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=PTAC6 PE=1 SV=1 && -	-
110710135	48.1170759861359	2.8841897066873	0.670640369843148	18.1881923274909	2.0011567046363e-05	0.00101802366918629	LOC110710135	NW_018745170.1	3058268	3063339	-	3084	protein_coding	protein KINESIN LIGHT CHAIN-RELATED 2-like && sp|Q9LII8|KLCR2_ARATH Protein KINESIN LIGHT CHAIN-RELATED 2 OS=Arabidopsis thaliana OX=3702 GN=KLCR2 PE=1 SV=1 && PF13424:Tetratricopeptide repeat	MYB_related
110712610	420.832380539033	2.17289371563124	0.507282875283879	18.1849196954026	2.00459839354161e-05	0.00101845527437982	LOC110712610	NW_018745323.1	814138	816900	+	1421	protein_coding	1%2C4-dihydroxy-2-naphthoyl-CoA synthase%2C peroxisomal-like && sp|Q8GYN9|MENB_ARATH 1,4-dihydroxy-2-naphthoyl-CoA synthase, peroxisomal OS=Arabidopsis thaliana OX=3702 GN=MENB PE=1 SV=2 && PF00378:Enoyl-CoA hydratase/isomerase	LBD
110713914	10.1792524131108	2.61495758710841	0.616138988440632	18.1824223206555	2.00722877685587e-05	0.00101847410534187	LOC110713914	NW_018745454.1	4991448	4993205	-	1263	protein_coding	uncharacterized protein C594.04c-like && - && PF06966:Protein of unknown function (DUF1295)	bZIP
110715317	1364.25052899221	1.9861419680498	0.464528464682471	18.158585984174	2.03250976924226e-05	0.00102997104732195	LOC110715317	NW_018745521.1	314981	317882	-	865	protein_coding	uncharacterized LOC110715317 && - && -	-
110713889	411.31004136757	1.18329051025947	0.278003115397047	18.1370700448802	2.05560432486928e-05	0.00103765743766827	LOC110713889	NW_018745454.1	5030725	5036082	+	1492	protein_coding	adenylate kinase%2C chloroplastic-like%2C transcript variant X1 && sp|Q9FIJ7|KAD2_ARATH Adenylate kinase 2, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=At5g47840 PE=1 SV=1 && PF00406:Adenylate kinase	-
110716416	3.70597046778643	5.14905177890309	1.21302869007714	18.1378675767328	2.05474359186314e-05	0.00103765743766827	LOC110716416	NW_018742441.1	1098615	1103032	+	2983	protein_coding	U-box domain-containing protein 44-like && - && -	GeBP
110693103	69.8818000737292	2.51228617068648	0.58656645035372	18.1242280151072	2.06951401593556e-05	0.00104333791974117	LOC110693103	NW_018744137.1	1238945	1241331	+	966	protein_coding	bark storage protein A-like && - && PF01048:Phosphorylase superfamily	-
110684864	223.256754706624	1.09956071816536	0.258662956604907	18.1087190644899	2.08643846811883e-05	0.00105008058552803	LOC110684864	NW_018743783.1	4159003	4165130	-	1558	protein_coding	protease Do-like 1%2C chloroplastic && sp|O22609|DEGP1_ARATH Protease Do-like 1, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=DEGP1 PE=1 SV=2 && PF13180:PDZ domain|PF13365:Trypsin-like peptidase domain	-
110714030	6.2551406315613	6.96976442113214	1.57332631684559	18.1070792719432	2.08823603314591e-05	0.00105008058552803	LOC110714030	NW_018745454.1	7045628	7049850	+	1668	protein_coding	WAT1-related protein At4g08300-like && sp|Q501F8|WTR32_ARATH WAT1-related protein At4g08300 OS=Arabidopsis thaliana OX=3702 GN=At4g08300 PE=2 SV=1 && PF00892:EamA-like transporter family	ERF
110700533	4.15879931028857	6.57706727266259	1.52095633494157	18.0957704239733	2.10067539884074e-05	0.00105498497364031	LOC110700533	NW_018744626.1	3565195	3568289	+	2135	protein_coding	protein NRT1/ PTR FAMILY 4.6-like && sp|Q8H157|PTR19_ARATH Protein NRT1/ PTR FAMILY 4.6 OS=Arabidopsis thaliana OX=3702 GN=NPF4.6 PE=1 SV=1 && PF00854:POT family	ERF
110690704	961.718094779273	1.36771560632337	0.321735046640629	18.0657667428595	2.13404044355417e-05	0.00107037254584551	LOC110690704	NW_018744062.1	1320602	1325918	+	1052	protein_coding	elongation factor P-like && sp|Q54760|EFP_SYNE7 Elongation factor P OS=Synechococcus elongatus (strain PCC 7942 / FACHB-805) OX=1140 GN=efp PE=3 SV=1 && PF08207:Elongation factor P (EF-P) KOW-like domain|PF01132:Elongation factor P (EF-P) OB domain|PF09285:Elongation factor P, C-terminal	-
110731641	52.7244227187584	2.55761087319138	0.598622467009987	18.0520869573224	2.14942901103579e-05	0.0010753442745275	LOC110731641	NW_018742205.1	7737323	7739645	+	1743	protein_coding	serine/threonine-protein kinase STN8%2C chloroplastic && sp|Q9LZV4|STN8_ARATH Serine/threonine-protein kinase STN8, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=STN8 PE=2 SV=1 && PF00069:Protein kinase domain	WRKY
110692991	23.2500224845797	3.25008912039199	0.757618037105021	18.0464783884465	2.15577034135228e-05	0.00107714463887949	LOC110692991	NW_018744137.1	937929	942636	+	3284	protein_coding	cytadherence high molecular weight protein 1-like && - && -	-
110711175	98.0723874994174	1.56078661636184	0.367907034074647	17.9987427501572	2.21050914966066e-05	0.00110309181492533	LOC110711175	NW_018745240.1	2142894	2144862	-	1969	pseudogene	- && sp|Q9LJB4|5MAT_ARATH Malonyl-CoA:anthocyanidin 5-O-glucoside-6''-O-malonyltransferase OS=Arabidopsis thaliana OX=3702 GN=5MAT PE=1 SV=1 && PF02458:Transferase family	NAC
110736874	60.1367476657767	1.7031564318939	0.401424735583784	17.9785395138153	2.23409492241762e-05	0.00111344682599121	LOC110736874	NW_018743292.1	8656373	8657563	+	1094	protein_coding	histone H2A.1-like && sp|Q2HU65|H2A2_MEDTR Probable histone H2A.2 OS=Medicago truncatula OX=3880 GN=MtrDRAFT_AC149210g4v1 PE=3 SV=1 && PF16211:C-terminus of histone H2A|PF00125:Core histone H2A/H2B/H3/H4	GeBP
110715931	36.7338704827399	3.29235683132029	0.767386121465752	17.9678428832564	2.24668464513762e-05	0.00111830223153979	LOC110715931	NW_018745533.1	2828239	2832227	+	1907	protein_coding	probable pectinesterase/pectinesterase inhibitor 12 && sp|O48711|PME12_ARATH Probable pectinesterase/pectinesterase inhibitor 12 OS=Arabidopsis thaliana OX=3702 GN=PME12 PE=2 SV=1 && PF04043:Plant invertase/pectin methylesterase inhibitor|PF01095:Pectinesterase	NAC
110702757	449.921921898526	1.17527949711633	0.277490637037805	17.9570555103344	2.25945336292018e-05	0.00112039787780258	LOC110702757	NW_018744702.1	291048	294575	+	1219	protein_coding	fatty-acid-binding protein 3%2C chloroplastic-like && sp|Q9C8L2|FAP3_ARATH Fatty-acid-binding protein 3, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=FAP3 PE=1 SV=1 && PF02431:Chalcone-flavanone isomerase	-
110708474	41.7842393639444	2.63059765776882	0.617440782158287	17.9584337117085	2.25781796981438e-05	0.00112039787780258	LOC110708474	NW_018745024.1	7897025	7899656	+	763	protein_coding	guanine deaminase-like && sp|Q94BU8|GSDA_ARATH Guanosine deaminase OS=Arabidopsis thaliana OX=3702 GN=GSDA PE=1 SV=1 && PF00383:Cytidine and deoxycytidylate deaminase zinc-binding region	GeBP
110708587	403.697662603634	1.4063112691571	0.331759853539486	17.9608104324145	2.25500051301272e-05	0.00112039787780258	LOC110708587	NW_018745024.1	9984388	9987080	-	1256	pseudogene	- && sp|Q9ZVL6|U603_ARATH UPF0603 protein At1g54780, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=At1g54780 PE=1 SV=1 && -	-
110715085	3.22900869453838	8.73747204463803	1.99920120367585	17.9535915073921	2.26356905430133e-05	0.00112102329722038	LOC110715085	NW_018745470.1	761663	763786	-	1468	protein_coding	uncharacterized LOC110715085%2C transcript variant X2 && - && -	-
110701465	12.6216825802625	3.15926201126357	0.743696814899785	17.9333751391183	2.28773946355853e-05	0.00113156664927373	LOC110701465	NW_018744633.1	5684552	5685187	-	636	protein_coding	uncharacterized LOC110701465 && - && -	-
110719696	105.896824334996	1.79677075248686	0.423950124268319	17.9251545183457	2.29764193028308e-05	0.00113360919005034	LOC110719696	NW_018742484.1	7923248	7926960	-	3010	protein_coding	phosphatidylinositol 4-kinase gamma 4-like && sp|Q9ZPY9|P4KG4_ARATH Phosphatidylinositol 4-kinase gamma 4 OS=Arabidopsis thaliana OX=3702 GN=PI4KG4 PE=1 SV=1 && PF00240:Ubiquitin family|PF00454:Phosphatidylinositol 3- and 4-kinase	bHLH
110715680	33.5314900242763	2.4790284570228	0.583576058973972	17.9226615614205	2.30065341969409e-05	0.00113367078734813	LOC110715680	NW_018745523.1	932743	938035	+	1790	protein_coding	proline transporter 2-like && sp|P92962|PROT2_ARATH Proline transporter 2 OS=Arabidopsis thaliana OX=3702 GN=PROT2 PE=1 SV=1 && PF01490:Transmembrane amino acid transporter protein	-
110718526	8.61906289081382	5.90512839675755	1.3476783648432	17.9080825251015	2.31834446260928e-05	0.00113810427600068	LOC110718526	NW_018742204.1	11789909	11796576	+	2997	protein_coding	linoleate 13S-lipoxygenase 2-1%2C chloroplastic-like && sp|O24370|LOX21_SOLTU Linoleate 13S-lipoxygenase 2-1, chloroplastic OS=Solanum tuberosum OX=4113 GN=LOX2.1 PE=1 SV=1 && PF00305:Lipoxygenase	NF-YA
110699256	37.3417987545368	2.67942900442351	0.629565541423442	17.8929376111148	2.33686693534763e-05	0.00114291127212836	LOC110699256	NW_018744582.1	1530218	1538270	+	2488	protein_coding	auxin transporter-like protein 2 && sp|Q9FEL7|LAX2_MEDTR Auxin transporter-like protein 2 OS=Medicago truncatula OX=3880 GN=LAX2 PE=2 SV=1 && PF01490:Transmembrane amino acid transporter protein	-
110699749	5.31563917287811	4.56917943515963	1.08981800495811	17.8582534538522	2.37984835983631e-05	0.00115960030565572	LOC110699749	NW_018744593.1	7467914	7494561	-	1289	protein_coding	chlorophyllase-2%2C chloroplastic-like && sp|Q9M7I7|CLH2_ARATH Chlorophyllase-2 OS=Arabidopsis thaliana OX=3702 GN=CLH2 PE=1 SV=1 && PF07224:Chlorophyllase	-
110684288	244.918579279571	1.02592236229701	0.243067821203503	17.8483087631675	2.39231794744599e-05	0.00116279087561938	LOC110684288	NW_018743697.1	3408760	3412028	+	1235	protein_coding	putative low molecular weight protein-tyrosine-phosphatase slr0328 && sp|Q55535|Y328_SYNY3 Putative low molecular weight protein-tyrosine-phosphatase slr0328 OS=Synechocystis sp. (strain PCC 6803 / Kazusa) OX=1111708 GN=slr0328 PE=1 SV=1 && PF01451:Low molecular weight phosphotyrosine protein phosphatase	-
110722666	55.7888521252819	2.76614790421458	0.64941131564596	17.8501110596295	2.39005319817494e-05	0.00116279087561938	LOC110722666	NW_018742684.1	1355876	1357681	+	1806	protein_coding	hydroquinone glucosyltransferase-like && sp|Q9AR73|HQGT_RAUSE Hydroquinone glucosyltransferase OS=Rauvolfia serpentina OX=4060 GN=AS PE=1 SV=1 && PF00201:UDP-glucoronosyl and UDP-glucosyl transferase	bHLH
110721810	4300.10684194299	1.07621846932327	0.254945364294737	17.8415607813012	2.40081656665389e-05	0.00116547922153521	LOC110721810	NW_018742630.1	1796450	1800295	-	1302	protein_coding	20 kDa chaperonin%2C chloroplastic-like && sp|O65282|CH20_ARATH 20 kDa chaperonin, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=CPN20 PE=1 SV=2 && PF00166:Chaperonin 10 Kd subunit	ARF
110733309	62.0250160092269	2.24408311875472	0.529847016293688	17.8217513403512	2.42594084068482e-05	0.00117622190908908	LOC110733309	NW_018743199.1	430588	433489	-	2412	protein_coding	laccase-17-like && sp|Q9FJD5|LAC17_ARATH Laccase-17 OS=Arabidopsis thaliana OX=3702 GN=LAC17 PE=2 SV=1 && PF07731:Multicopper oxidase|PF07732:Multicopper oxidase|PF00394:Multicopper oxidase	bHLH
110721970	34.2595564907666	2.23929213167975	0.529713936898798	17.8190357949534	2.42940548957362e-05	0.00117644934392139	LOC110721970	NW_018742204.1	19943745	19949065	+	1843	protein_coding	uncharacterized hydrolase YugF-like && sp|A7ZI96|MHPC_ECO24 2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase OS=Escherichia coli O139:H28 (strain E24377A / ETEC) OX=331111 GN=mhpC PE=3 SV=2 && PF12697:Alpha/beta hydrolase family	CAMTA
110729478	42.8852294771456	1.91289106677011	0.453123641992652	17.8095578426119	2.44153701175107e-05	0.00118086801801108	LOC110729478	NW_018742987.1	789578	790129	+	552	protein_coding	uncharacterized protein PAM68-like && sp|Q9LTD9|Y5278_ARATH Uncharacterized protein PAM68-like OS=Arabidopsis thaliana OX=3702 GN=At5g52780 PE=2 SV=1 && PF11947:Photosynthesis affected mutant 68	M-type_MADS
110715022	71.4958509817527	7.2241697278031	1.57601442347765	17.8046370381535	2.44785949445699e-05	0.00118246969158437	LOC110715022	NW_018745465.1	18931	20029	+	649	protein_coding	keratin-associated protein 17-1-like && - && -	-
110699383	5.05242718834273	7.47724965631326	1.70644355122983	17.7829265102986	2.47595119902158e-05	0.00119457041080067	LOC110699383	NW_018744582.1	2942621	2948876	-	2287	protein_coding	4%2C5-DOPA dioxygenase extradiol 1-like && sp|I3PFJ9|DOD1W_BETVU 4,5-DOPA dioxygenase extradiol 1 OS=Beta vulgaris OX=161934 GN=DODA1 PE=2 SV=1 && PF02900:Catalytic LigB subunit of aromatic ring-opening dioxygenase	ZF-HD
110690407	3.89920363207992	8.12165960334361	1.84459625780903	17.7694896862767	2.49349943660537e-05	0.00120156077759267	LOC110690407	NW_018744041.1	664688	666488	+	1801	protein_coding	transcription factor TCP15-like && sp|Q93Z00|TCP14_ARATH Transcription factor TCP14 OS=Arabidopsis thaliana OX=3702 GN=TCP14 PE=1 SV=1 && PF03634:TCP family transcription factor	TCP
110685553	23.1650488905528	2.21640062983537	0.525863248612683	17.7618090598088	2.50358626707166e-05	0.00120234451446353	LOC110685553	NW_018743828.1	1160276	1162708	-	1366	protein_coding	cell division control protein 2 homolog D-like && sp|Q38775|CDC2D_ANTMA Cell division control protein 2 homolog D OS=Antirrhinum majus OX=4151 GN=CDC2D PE=2 SV=1 && PF00069:Protein kinase domain	FAR1
110687903	866.548774611009	1.46925140825268	0.348397360142799	17.7653016457712	2.49899444289112e-05	0.00120234451446353	LOC110687903	NW_018743920.1	2698113	2700986	+	1095	protein_coding	nucleoside diphosphate kinase 2%2C chloroplastic-like && sp|Q01402|NDK2_SPIOL Nucleoside diphosphate kinase 2, chloroplastic OS=Spinacia oleracea OX=3562 GN=NDPK2 PE=1 SV=1 && PF00334:Nucleoside diphosphate kinase	GRAS
110723923	2209.53818924003	1.61972633483033	0.383837617709226	17.7612588853386	2.50431037310919e-05	0.00120234451446353	LOC110723923	NW_018742733.1	3859800	3866463	+	2270	protein_coding	trigger factor-like protein TIG%2C Chloroplastic && sp|Q8S9L5|TIG_ARATH Trigger factor-like protein TIG, Chloroplastic OS=Arabidopsis thaliana OX=3702 GN=TIG PE=1 SV=1 && PF05698:Bacterial trigger factor protein (TF) C-terminus|PF05697:Bacterial trigger factor protein (TF)	-
110726546	1847.41922501142	2.57115359373834	0.605454928590905	17.7480211444575	2.52179666817143e-05	0.00120778683596459	LOC110726546	NW_018742879.1	3682703	3683819	+	568	lncRNA	uncharacterized LOC110726546 && sp|A3FPF2|DEF_NELNU Defensin-like protein OS=Nelumbo nucifera OX=4432 PE=3 SV=1 && -	-
110693962	9.43041472724104	4.80398494647291	1.11734183448218	17.7171782373642	2.56301580553592e-05	0.00122454160256463	LOC110693962	NW_018744167.1	2392072	2395763	-	2056	protein_coding	calmodulin-interacting protein 111-like && sp|Q9P7J5|YJNA_SCHPO Uncharacterized AAA domain-containing protein C24B10.10c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPCC24B10.10c PE=3 SV=1 && PF00004:ATPase family associated with various cellular activities (AAA)	B3
110707070	41.5915247887823	2.43556699612538	0.576208450001039	17.707167273429	2.576539679252e-05	0.00122950720319883	LOC110707070	NW_018744991.1	3804363	3806268	+	1685	protein_coding	BTB/POZ domain-containing protein At1g55760-like && sp|Q680K8|Y1576_ARATH BTB/POZ domain-containing protein At1g55760 OS=Arabidopsis thaliana OX=3702 GN=At1g55760 PE=2 SV=1 && PF00651:BTB/POZ domain	Trihelix
110706816	182.39709349997	1.87388190991067	0.444425255541176	17.7015582727078	2.58414823176649e-05	0.00123107077413792	LOC110706816	NW_018744991.1	332484	339508	-	2787	protein_coding	P-loop NTPase domain-containing protein LPA1 homolog 2-like && sp|Q9FJH9|LPAH1_ARATH P-loop NTPase domain-containing protein LPA1 homolog 1 OS=Arabidopsis thaliana OX=3702 GN=At5g60760 PE=2 SV=1 && -	-
110688520	7.25799005515426	5.81599910826549	1.36670658402072	17.6896266172155	2.60040858081575e-05	0.00123489535906139	LOC110688520	NW_018743920.1	9577495	9580858	+	1986	protein_coding	probable protein phosphatase 2C 26%2C transcript variant X4 && sp|Q942P9|P2C01_ORYSJ Probable protein phosphatase 2C 1 OS=Oryza sativa subsp. japonica OX=39947 GN=Os01g0164600 PE=1 SV=1 && PF07228:Stage II sporulation protein E (SpoIIE)	C2H2
110694521	153.344311748683	4.40789733790556	1.01633003168918	17.6909789580826	2.59856046930333e-05	0.00123489535906139	LOC110694521	NW_018742345.1	5343392	5347575	-	1587	protein_coding	WAT1-related protein At3g18200-like && sp|Q9LV20|WTR17_ARATH WAT1-related protein At3g18200 OS=Arabidopsis thaliana OX=3702 GN=At3g18200 PE=2 SV=1 && PF00892:EamA-like transporter family	ERF
110696622	62.3545281399923	5.14265333083875	1.17371329758706	17.6822248023961	2.61054733724731e-05	0.001237793486183	LOC110696622	NW_018744367.1	7645824	7649181	+	1805	protein_coding	alcohol-forming fatty acyl-CoA reductase-like && sp|Q9XGY7|FAR_SIMCH Alcohol-forming fatty acyl-CoA reductase OS=Simmondsia chinensis OX=3999 PE=1 SV=1 && PF03015:Male sterility protein|PF07993:Male sterility protein	-
110697876	22.2916339744514	3.07269338278855	0.725261344541443	17.6789441837234	2.61505371322253e-05	0.001237793486183	LOC110697876	NW_018744501.1	1718899	1719911	+	1013	protein_coding	monothiol glutaredoxin-S1-like && sp|Q9SA68|GRXS1_ARATH Monothiol glutaredoxin-S1 OS=Arabidopsis thaliana OX=3702 GN=GRXS1 PE=3 SV=1 && PF00462:Glutaredoxin	-
110712352	162.263234294476	1.13793391112399	0.270908693966816	17.6782802419361	2.61596667820613e-05	0.001237793486183	LOC110712352	NW_018742418.1	7643234	7647224	+	936	protein_coding	probable ran guanine nucleotide release factor && - && PF04603:Ran-interacting Mog1 protein	-
110718792	1823.97714905151	1.54383375051435	0.366905308692213	17.6715798057731	2.6251981772176e-05	0.00124066676310309	LOC110718792	NW_018742461.1	3461068	3462449	-	972	protein_coding	protein GOS9-like && - && PF01419:Jacalin-like lectin domain	-
110718858	23.6419367033082	2.16516611411448	0.517483643662732	17.657989658294	2.64402260278323e-05	0.00124208970908021	LOC110718858	NW_018742461.1	4212982	4217406	-	1698	protein_coding	benzyl alcohol O-benzoyltransferase-like && sp|Q8GT20|BEBT_TOBAC Benzyl alcohol O-benzoyltransferase OS=Nicotiana tabacum OX=4097 GN=HSR201 PE=1 SV=1 && PF02458:Transferase family	ERF
110725619	555.393046513429	1.20448519620155	0.286757547884952	17.658261920486	2.64364414991207e-05	0.00124208970908021	LOC110725619	NW_018742815.1	1027178	1029558	+	1074	protein_coding	thylakoid lumenal 16.5 kDa protein%2C chloroplastic-like && sp|O22773|TL16_ARATH Thylakoid lumenal 16.5 kDa protein, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=At4g02530 PE=1 SV=3 && -	-
110729345	325.692873689829	2.22317865553063	0.52640736229938	17.6638672270809	2.63586468522033e-05	0.00124208970908021	LOC110729345	NW_018742205.1	3201676	3314173	+	2522	pseudogene	- && - && -	bZIP
110700624	1461.46488169922	1.12542779683951	0.26817057621177	17.6304148569432	2.68263577378868e-05	0.00125722141699287	LOC110700624	NW_018744626.1	4763487	4769360	+	1352	protein_coding	ribulose-phosphate 3-epimerase%2C chloroplastic-like && sp|Q43157|RPE_SPIOL Ribulose-phosphate 3-epimerase, chloroplastic OS=Spinacia oleracea OX=3562 GN=RPE PE=1 SV=1 && PF00834:Ribulose-phosphate 3 epimerase family	-
110682276	89.0639305941223	3.21762048595798	0.756462850521194	17.622897284507	2.69326063525443e-05	0.00125919553486127	LOC110682276	NW_018743574.1	5313628	5316977	-	2169	protein_coding	3-oxoacyl-[acyl-carrier-protein] reductase FabG-like%2C transcript variant X2 && sp|Q8P3K4|FUCDH_XANCP 2-keto-3-deoxy-L-fuconate dehydrogenase OS=Xanthomonas campestris pv. campestris (strain ATCC 33913 / DSM 3586 / NCPPB 528 / LMG 568 / P 25) OX=190485 GN=XCC4067 PE=1 SV=1 && PF00106:short chain dehydrogenase	-
110703375	151.011053083987	4.01134025670953	0.932752878584043	17.6239450493012	2.69177725846083e-05	0.00125919553486127	LOC110703375	NW_018744718.1	2665923	2667288	-	601	protein_coding	photosystem I reaction center subunit VI%2C chloroplastic && sp|P22179|PSAH_SPIOL Photosystem I reaction center subunit VI, chloroplastic OS=Spinacia oleracea OX=3562 GN=PSAH PE=1 SV=1 && PF03244:Photosystem I reaction centre subunit VI	CPP
110728087	54.9670118758416	3.85446611317848	0.90003811312508	17.6193808862225	2.69824499596226e-05	0.00126002587070661	LOC110728087	NW_018742914.1	7130397	7135566	-	3272	protein_coding	uncharacterized LOC110728087%2C transcript variant X2 && - && -	FAR1
110710853	6634.75540345218	1.37662847566364	0.328054730129784	17.5989633485246	2.72736979519834e-05	0.00127060491063848	LOC110710853	NW_018745177.1	1399180	1402889	+	1927	protein_coding	cytochrome P450 CYP72A219-like && sp|A0A0S2IHL2|C7A39_KALSE Cytochrome P450 72A397 OS=Kalopanax septemlobus OX=228393 GN=CYP72A397 PE=1 SV=1 && PF00067:Cytochrome P450	bHLH
110705304	34.775930308855	2.9162686582454	0.689535398416232	17.589030940785	2.74165198864047e-05	0.00127574524348196	LOC110705304	NW_018744878.1	3014072	3014781	+	710	protein_coding	lachrymatory-factor synthase-like && - && PF10604:Polyketide cyclase / dehydrase and lipid transport	-
110700646	39.9023279439565	3.83153139853913	0.896242063201186	17.5829352032027	2.75045447758718e-05	0.00127832661181398	LOC110700646	NW_018744626.1	5007605	5009124	-	752	protein_coding	uncharacterized protein At5g01610-like && sp|Q9M015|Y5161_ARATH Uncharacterized protein At5g01610 OS=Arabidopsis thaliana OX=3702 GN=At5g01610 PE=1 SV=1 && PF04398:Protein of unknown function, DUF538	FAR1
110686449	5.39112061707343	6.13268785992451	1.43922951249588	17.5757490804704	2.76086800837414e-05	0.00128164975523496	LOC110686449	NW_018743858.1	4964973	4966527	+	778	protein_coding	gibberellin-regulated protein 1-like && sp|P46689|GASA1_ARATH Gibberellin-regulated protein 1 OS=Arabidopsis thaliana OX=3702 GN=GASA1 PE=2 SV=2 && PF02704:Gibberellin regulated protein	-
110694878	820.234913562375	1.8579062729545	0.442912297113977	17.5070199436901	2.86248814762667e-05	0.0013241161703029	LOC110694878	NW_018744268.1	2821716	2826458	-	1753	protein_coding	glutamine synthetase%2C chloroplastic && sp|O22506|GLNA2_DAUCA Glutamine synthetase, chloroplastic OS=Daucus carota OX=4039 GN=GLN2 PE=2 SV=1 && PF00120:Glutamine synthetase, catalytic domain|PF03951:Glutamine synthetase, beta-Grasp domain	-
110708084	7.07683306983547	4.74525072981211	1.11612067257765	17.5047993505474	2.86583338364135e-05	0.0013241161703029	LOC110708084	NW_018745003.1	5235525	5241286	+	2835	protein_coding	adenylate kinase 5%2C chloroplastic-like && sp|Q8VYL1|KAD5_ARATH Adenylate kinase 5, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=At5g35170 PE=1 SV=1 && PF00406:Adenylate kinase|PF09353:Domain of unknown function (DUF1995)	-
110714469	3.44612392162413	7.65315831769295	1.79271054567904	17.4999941561591	2.87308567456212e-05	0.00132590709397272	LOC110714469	NW_018745454.1	5026049	5029221	-	1748	protein_coding	amino acid permease 2-like && sp|Q38967|AAP2_ARATH Amino acid permease 2 OS=Arabidopsis thaliana OX=3702 GN=AAP2 PE=1 SV=1 && PF01490:Transmembrane amino acid transporter protein	MYB_related
